Index,Symbol,ID
677812,SNORA29,677812
677813,SNORA30,677813
677814,SNORA31,677814
677815,SNORA2C,677815
677816,SNORA35,677816
677817,SNORA36A,677817
677818,SNORA36B,677818
677819,SNORA37,677819
677820,SNORA38,677820
677821,SNORA71E,677821
677822,SNORA40,677822
677823,SNORA80E,677823
677824,SNORA17B,677824
677825,SNORA44,677825
677826,SNORA3B,677826
677827,SNORA46,677827
677828,SNORA47,677828
677829,SNORA49,677829
677830,SNORA50A,677830
677831,SNORA51,677831
677832,SNORA53,677832
677833,SNORA54,677833
677834,SNORA55,677834
677835,SNORA56,677835
677836,SNORA58,677836
677837,SNORA60,677837
677838,SNORA61,677838
677839,SNORA71C,677839
677840,SNORA71D,677840
677841,SNORA74B,677841
677842,SNORA50C,677842
677843,SNORA77,677843
677844,SNORA78,677844
677845,SNORA79,677845
677846,SNORA80A,677846
677847,SNORA81,677847
677848,SNORD1A,677848
677849,SNORD1B,677849
677850,SNORD1C,677850
677880,THEM4P1,677880
677882,SNORA59B,677882
677883,CHTF8P1,677883
677885,SNORA59A,677885
678655,CD27-AS1,678655
684959,SNORA25,684959
692053,SNORD9,692053
692057,SNORD12,692057
692058,SNORD11,692058
692063,SNORA32,692063
692072,SNORD5,692072
692073,SNORA16A,692073
692075,SNORD6,692075
692076,SNORD7,692076
692084,SNORD13,692084
692085,SNORD45C,692085
692086,SNORD17,692086
692087,SNORD49B,692087
692088,SNORD50B,692088
692089,SNORD19,692089
692090,SNORD59B,692090
692091,SNORD23,692091
692092,SNORD32B,692092
692093,SNORD62B,692093
692094,MSMP,692094
692099,FAM86DP,692099
692106,SNORD65,692106
692107,SNORD66,692107
692108,SNORD67,692108
692109,SNORD69,692109
692110,SNORD70,692110
692111,SNORD71,692111
692146,RPS26P4,692146
692147,HMGB1P8,692147
692148,SCARNA10,692148
692149,SCARNA14,692149
692157,SNORA16B,692157
692158,SNORA57,692158
692159,GRASP-AS1,692159
692195,SNORD75,692195
692196,SNORD76,692196
692197,SNORD77,692197
692198,SNORD78,692198
692199,SNORD84,692199
692200,SNORD103C,692200
692201,SNORD86,692201
692202,SNORD88A,692202
692203,SNORD88B,692203
692204,SNORD88C,692204
692205,SNORD89,692205
692206,SNORD90,692206
692207,SNORD91A,692207
692208,SNORD91B,692208
692209,SNORD92,692209
692210,SNORD93,692210
692211,SNORD98,692211
692212,SNORD99,692212
692213,SNORD110,692213
692214,SNORD111,692214
692215,SNORD112,692215
692217,SNORD114@,692217
692218,SNORD115@,692218
692222,OPA5,692222
692223,SNORD97,692223
692225,SNORD94,692225
692226,SNORD96B,692226
692227,SNORD104,692227
692229,SNORD105,692229
692231,RHEBP3,692231
692232,SNORD3@,692232
692233,SNORD117,692233
692234,SNORD103A,692234
692235,SNORD103B,692235
692236,SNORD116@,692236
692312,PPAN-P2RY11,692312
693120,MIR33B,693120
693121,MIR411,693121
693122,MIR421,693122
693123,MIR449B,693123
693124,MIR532,693124
693125,MIR548A1,693125
693126,MIR548A2,693126
693127,MIR548A3,693127
693128,MIR548B,693128
693129,MIR548C,693129
693130,MIR548D1,693130
693131,MIR548D2,693131
693132,MIR549A,693132
693133,MIR550A1,693133
693134,MIR550A2,693134
693135,MIR551A,693135
693136,MIR551B,693136
693137,MIR552,693137
693138,MIR553,693138
693139,MIR554,693139
693140,MIR555,693140
693141,MIR556,693141
693142,MIR557,693142
693143,MIR558,693143
693144,MIR559,693144
693146,MIR561,693146
693147,MIR562,693147
693148,MIR563,693148
693149,MIR564,693149
693151,MIR566,693151
693152,MIR567,693152
693153,MIR568,693153
693154,MIR569,693154
693155,MIR570,693155
693156,MIR571,693156
693157,MIR572,693157
693158,MIR573,693158
693159,MIR574,693159
693160,MIR575,693160
693161,MIR576,693161
693162,MIR577,693162
693163,MIR578,693163
693164,MIR579,693164
693165,MIR580,693165
693166,MIR581,693166
693167,MIR582,693167
693168,MIR583,693168
693169,MIR584,693169
693170,MIR585,693170
693171,MIR586,693171
693172,MIR587,693172
693173,MIR588,693173
693174,MIR589,693174
693175,MIR590,693175
693176,MIR591,693176
693177,MIR592,693177
693178,MIR593,693178
693180,MIR595,693180
693181,MIR596,693181
693182,MIR597,693182
693183,MIR598,693183
693184,MIR599,693184
693185,MIR600,693185
693186,MIR601,693186
693187,MIR602,693187
693188,MIR603,693188
693189,MIR604,693189
693190,MIR605,693190
693191,MIR606,693191
693192,MIR607,693192
693193,MIR608,693193
693194,MIR609,693194
693195,MIR610,693195
693196,MIR611,693196
693197,MIR612,693197
693198,MIR613,693198
693199,MIR614,693199
693200,MIR615,693200
693201,MIR616,693201
693202,MIR617,693202
693203,MIR618,693203
693204,MIR619,693204
693205,MIR620,693205
693206,MIR621,693206
693207,MIR622,693207
693208,MIR623,693208
693209,MIR624,693209
693210,MIR625,693210
693211,MIR626,693211
693212,MIR627,693212
693213,MIR628,693213
693214,MIR629,693214
693215,MIR630,693215
693216,MIR631,693216
693217,MIR632,693217
693218,MIR633,693218
693219,MIR634,693219
693220,MIR635,693220
693221,MIR636,693221
693222,MIR637,693222
693223,MIR638,693223
693224,MIR639,693224
693225,MIR640,693225
693226,MIR641,693226
693227,MIR642A,693227
693228,MIR643,693228
693229,MIR644A,693229
693230,MIR645,693230
693231,MIR646,693231
693232,MIR647,693232
693233,MIR648,693233
693234,MIR649,693234
693235,MIR92B,693235
723778,MIR650,723778
723779,MIR651,723779
723790,HIST2H2AA4,723790
723809,LHFPL3-AS2,723809
723961,INS-IGF2,723961
723972,ANP32AP1,723972
724022,MIR652,724022
724023,MIR653,724023
724024,MIR654,724024
724025,MIR655,724025
724026,MIR656,724026
724027,MIR657,724027
724028,MIR658,724028
724029,MIR659,724029
724030,MIR660,724030
724031,MIR661,724031
724032,MIR662,724032
724033,MIR663A,724033
724034,CEND1P2,724034
724038,BDP1P,724038
724059,TMEM97P2,724059
724066,ATXN8,724066
724067,DEFA7P,724067
724068,DEFA11P,724068
724087,LINC01545,724087
724094,FAM27D1,724094
724101,SS18L2P2,724101
724102,SNHG4,724102
727676,SNORD118,727676
727677,CASC8,727677
727682,TAB3-AS1,727682
727684,C1orf195,727684
727686,SNURFL,727686
727699,LINC00163,727699
727701,LINC00165,727701
727703,IGFL1P1,727703
727704,IGFL1P2,727704
727708,SNORD116-19,727708
727736,SH3GL1P3,727736
727747,RPL22P12,727747
727758,ROCK1P1,727758
727764,MAFIP,727764
727768,TEKT4P1,727768
727789,RWDD1P3,727789
727792,RPL31P31,727792
727795,HMGN2P5,727795
727800,RNF208,727800
727805,POM121L14P,727805
727810,RPL21P17,727810
727821,RPL21P45,727821
727826,RPS11P5,727826
727828,TRIM64DP,727828
727830,SPATA31A3,727830
727831,RPL13AP8,727831
727832,GOLGA6L6,727832
727833,IMPDH1P11,727833
727835,RPL9P16,727835
727837,SSX2B,727837
727842,RBBP4P4,727842
727851,RGPD8,727851
727856,DDX11L16,727856
727857,BHLHA9,727857
727859,C4BPAP1,727859
727865,RPL9P32,727865
727866,FAM156B,727866
727879,C1DP4,727879
727897,MUC5B,727897
727905,SPATA31A5,727905
727909,GOLGA8Q,727909
727910,TLCD2,727910
727914,BMS1P16,727914
727915,AGBL1-AS1,727915
727924,LINC02203,727924
727936,GXYLT2,727936
727940,RHOXF2B,727940
727941,SLC25A24P1,727941
727944,LINC01874,727944
727951,RPS3AP16,727951
727956,SDHAP2,727956
727957,MROH1,727957
727964,C2orf69P1,727964
727969,TSPY16P,727969
727970,RPS3AP43,727970
727982,LINC01249,727982
727984,RPL17P22,727984
727987,FAM207CP,727987
727991,SLC35E1P1,727991
727993,PDYN-AS1,727993
727997,RPS12P9,727997
728002,RPL15P17,728002
728005,AGAP13P,728005
728010,RPL35P3,728010
728012,MCHR2-AS1,728012
728015,RPS7P15,728015
728019,HNRNPA1P67,728019
728022,DUX4L14,728022
728023,H2AFZP3,728023
728034,BMS1P14,728034
728036,CT47A10,728036
728039,SSR4P1,728039
728040,LINC02499,728040
728042,CT47A9,728042
728045,PPBPP1,728045
728047,GOLGA8O,728047
728049,CT47A8,728049
728056,IQSEC3P3,728056
728062,CT47A6,728062
728064,CUBNP1,728064
728066,FAM133DP,728066
728072,CT47A5,728072
728075,CT47A4,728075
728081,LINC00290,728081
728082,CT47A3,728082
728084,LINC02458,728084
728088,RPL15P18,728088
728090,CT47A2,728090
728096,CT47A1,728096
728097,FAM8A2P,728097
728106,RPL23AP50,728106
728111,HMGN1P31,728111
728113,ANXA8L1,728113
728115,SINHCAFP2,728115
728116,ZBTB8B,728116
728118,NUTM2A,728118
728121,CSPG4P12,728121
728126,RPSAP30,728126
728128,RPL7AP26,728128
728130,NUTM2D,728130
728132,TSPY9P,728132
728134,RPL23AP18,728134
728137,TSPY3,728137
728139,RPL7AP70,728139
728143,CHCHD4P4,728143
728157,ANKRD20A6P,728157
728162,ST13P11,728162
728167,KRT8P31,728167
728169,DUX4L16,728169
728170,HNRNPA1P50,728170
728175,LINC02363,728175
728179,RPL7AP36,728179
728190,NUTM2A-AS1,728190
728192,LINC00460,728192
728194,RSPH10B2,728194
728195,FGF7P4,728195
728202,RPL36AP7,728202
728207,RPL23AP75,728207
728215,FAM155A,728215
728218,LINC00864,728218
728224,KRTAP4-8,728224
728226,GGTLC3,728226
728228,LINC01433,728228
728229,TMEM191B,728229
728231,UBTFL5,728231
728233,PI4KAP1,728233
728234,HMGN2P16,728234
728239,MAGED4,728239
728244,RPS12P29,728244
728248,ABCB10P3,728248
728255,KRTAP1-4,728255
728262,FAM157A,728262
728263,ALG1L7P,728263
728264,CARMN,728264
728269,MAGEA9B,728269
728276,CLEC19A,728276
728279,KRTAP2-2,728279
728290,LINC02027,728290
728294,D2HGDH,728294
728299,KRTAP19-8,728299
728300,KRT18P5,728300
728310,GOLGA6L7,728310
728311,RPL26P24,728311
728315,RPL7AP31,728315
728323,LINC01881,728323
728324,CHCHD2P2,728324
728325,HMGN1P21,728325
728333,NCOA4P2,728333
728340,GTF2H2C,728340
728342,LINC00992,728342
728343,NXF2B,728343
728344,GLRX3P2,728344
728350,EIF2S2P4,728350
728358,DEFA1B,728358
728361,OVOL3,728361
728365,RPL6P16,728365
728366,BCLAF1P1,728366
728369,USP17L24,728369
728373,USP17L25,728373
728374,RPL9P21,728374
728377,ARHGEF34P,728377
728378,POTEF,728378
728379,USP17L26,728379
728380,RPL7P26,728380
728381,NRBF2P4,728381
728386,USP17L5,728386
728388,DNM1P30,728388
728393,USP17L27,728393
728395,TSPY4,728395
728400,USP17L28,728400
728402,TPI1P3,728402
728403,TSPY8,728403
728405,USP17L29,728405
728407,PARGP1,728407
728409,LINC01548,728409
728410,DUX4L2,728410
728411,GUSBP1,728411
728418,POM121L7P,728418
728419,USP17L30,728419
728428,RPS15P1,728428
728430,FAM90A20P,728430
728431,LINC01137,728431
728432,ICE2P2,728432
728433,FGF7P7,728433
728434,C20orf187,728434
728441,GGT2,728441
728447,TEX28P1,728447
728448,PPIEL,728448
728450,LINC00687,728450
728453,RPS28P6,728453
728458,OPN1MW2,728458
728463,TGFB2-AS1,728463
728464,METTL24,728464
728467,SNX5P2,728467
728468,BCRP6,728468
728477,GOLGA2P8,728477
728481,RPL23AP21,728481
728484,RPL23AP61,728484
728486,RPL7AP64,728486
728489,DNLZ,728489
728492,SERF1B,728492
728493,DPPA3P1,728493
728495,FAM74A3,728495
728498,GOLGA8H,728498
728501,RPL21P75,728501
728505,WDR82P1,728505
728509,RPS19P7,728509
728513,PNMA6B,728513
728517,RPL23AP24,728517
728523,RPL9P17,728523
728524,SPDYE8P,728524
728532,DYNC1I2P1,728532
728537,C2orf92,728537
728538,RPL23AP77,728538
728553,RPS8P8,728553
728556,MEMO1P1,728556
728558,ENTPD1-AS1,728558
728562,RPSAP45,728562
728564,GMPSP1,728564
728567,RPL23AP48,728567
728568,C12orf73,728568
728572,RPL32P11,728572
728576,RPL15P7,728576
728577,CNTNAP3B,728577
728586,CCDC192,728586
728588,MS4A18,728588
728589,NAP1L4P1,728589
728590,RPS27AP11,728590
728591,CCDC169,728591
728597,DCDC2C,728597
728599,CIAPIN1P,728599
728606,PCAT18,728606
728609,SDHAP3,728609
728611,BMS1P10,728611
728614,DNAJA1P4,728614
728615,CICP13,728615
728619,ASB9P1,728619
728620,RPL7P22,728620
728621,CCDC30,728621
728622,SKP1P2,728622
728629,TPI1P4,728629
728632,HMGN2P3,728632
728633,GTF2F2P2,728633
728635,DHRS4L1,728635
728637,MEIKIN,728637
728638,KRT8P3,728638
728640,FAM133CP,728640
728641,FABP5P7,728641
728642,CDK11A,728642
728643,HNRNPA1P33,728643
728655,HULC,728655
728656,DMRTC1B,728656
728657,DUSP8P4,728657
728658,RPL13AP5,728658
728661,SLC35E2B,728661
728664,API5P2,728664
728666,PRELID1P1,728666
728675,SMCO4P1,728675
728689,EIF3CL,728689
728693,RPL21P105,728693
728695,SPANXB1,728695
728698,EIF4A1P4,728698
728700,RPS3AP19,728700
728706,SUGT1P2,728706
728710,FAM177A1P1,728710
728712,SPANXA2,728712
728716,LINC01346,728716
728723,ZBED3-AS1,728723
728724,LINC00977,728724
728725,DUSP8P2,728725
728729,FABP5P8,728729
728732,HNRNPA1P53,728732
728734,NPIPB8,728734
728737,TATDN1P1,728737
728741,NPIPB6,728741
728746,FAM90A17P,728746
728747,ANKRD20A4,728747
728748,THAP12P1,728748
728753,FAM90A19P,728753
728758,PIN4P1,728758
728763,CROCC2,728763
728769,SCAMP1-AS1,728769
728770,DNM1P5,728770
728773,PABPC1P2,728773
728774,RPS15AP25,728774
728776,HMGN1P37,728776
728780,ANKDD1B,728780
728782,RPL21P134,728782
728788,ANKRD20A20P,728788
728791,RPS10P4,728791
728798,FRMPD2B,728798
728806,NSFP1,728806
728813,DUSP8P1,728813
728819,C1GALT1C1L,728819
728820,RPL29P15,728820
728823,RPS26P53,728823
728833,FAM72D,728833
728841,NBPF8,728841
728843,RPL7P20,728843
728851,HMGN1P36,728851
728855,LINC00623,728855
728858,C12orf71,728858
728873,PTMAP8,728873
728882,FAM182B,728882
728887,CCNB1IP1P1,728887
728888,NPIPB11,728888
728911,CT45A2,728911
728913,RCN1P2,728913
728917,ABHD17AP1,728917
728920,PDE4DIPP1,728920
728921,HAUS1P1,728921
728927,ZNF736,728927
728929,ELOA3B,728929
728931,AMD1P3,728931
728933,RPL23AP60,728933
728937,RPS26P25,728937
728938,SUB1P1,728938
728945,PPIAL4F,728945
728947,ZNF680P1,728947
728953,RPS19P3,728953
728957,ZNF705D,728957
728962,RPL7P56,728962
728963,RPS15AP10,728963
728970,PPP1R2P4,728970
728971,RPS27AP7,728971
728978,UNC5B-AS1,728978
728979,RPL10AP9,728979
728990,SLC9A3P3,728990
728992,RPL7AP11,728992
728996,METTL8P1,728996
729004,RPL9P2,729004
729009,FTH1P20,729009
729012,SKA2P1,729012
729013,ZBED5-AS1,729013
729020,RPEL1,729020
729023,NUTM2HP,729023
729025,SLC15A5,729025
729032,RPL36P20,729032
729041,FAAHP1,729041
729042,RPL29P3,729042
729046,RPL17P50,729046
729050,KRT18P29,729050
729059,TEX46,729059
729073,FAM92A1P1,729073
729075,RPL36AP23,729075
729079,RPSAP21,729079
729082,OIP5-AS1,729082
729083,LINC02158,729083
729085,FAM198A,729085
729092,AGAP5,729092
729096,BMS1P4,729096
729097,RPS4XP14,729097
729101,IMMP1LP1,729101
729102,HNRNPA1P22,729102
729119,HMGB2P1,729119
729121,RGPD4-AS1,729121
729123,RPL7P21,729123
729131,KRT8P7,729131
729138,RPLP1P2,729138
729146,RPL9P28,729146
729148,NUS1P1,729148
729150,RPS3AP14,729150
729156,GTF2IRD1P1,729156
729163,FABP5P2,729163
729171,ANKRD20A8P,729171
729176,KATNBL1P6,729176
729177,NBAT1,729177
729178,STXBP5-AS1,729178
729182,FAM91A3P,729182
729188,RPS26P58,729188
729196,UNC93B5,729196
729198,ANAPC10P1,729198
729201,SPACA5B,729201
729203,RPL31P30,729203
729208,RPL21P14,729208
729209,RPSAP26,729209
729211,KRT18P15,729211
729212,RPL13AP26,729212
729215,RPL32P29,729215
729230,CCR2,729230
729233,PRR20B,729233
729234,FAHD2CP,729234
729236,RPS13P2,729236
729238,SFTPA2,729238
729240,PRR20C,729240
729241,RPL21P117,729241
729246,PRR20D,729246
729248,ZBTB45P2,729248
729249,KLHL2P1,729249
729250,PRR20E,729250
729252,KRT16P1,729252
729257,RPS24P4,729257
729258,RPS11P6,729258
729259,RPL17P43,729259
729262,NUTM2B,729262
729264,TP53TG3D,729264
729274,RPS2P53,729274
729277,RPL23AP47,729277
729279,RPL28P5,729279
729288,ZNF286B,729288
729293,RPS18P10,729293
729298,PCNPP3,729298
729299,PMS2P8,729299
729301,RPL17P9,729301
729307,LINC02510,729307
729308,RPL31P45,729308
729310,KYNUP2,729310
729313,PPIAP51,729313
729321,KYNUP1,729321
729323,KYNUP3,729323
729327,MED28P7,729327
729330,OC90,729330
729332,RPL27P8,729332
729338,CETN4P,729338
729340,RPL17P36,729340
729342,NPM1P46,729342
729344,KRT8P24,729344
729347,AKR1B1P3,729347
729348,LINC01873,729348
729349,RPL17P16,729349
729355,TP53TG3B,729355
729356,PRAMEF29P,729356
729359,PLIN4,729359
729362,RPL36AP37,729362
729366,HNRNPA1P51,729366
729374,RPS10P6,729374
729375,FAM86HP,729375
729384,TRIM49D2,729384
729389,RPS6P25,729389
729391,RFWD2P1,729391
729392,POM121L6P,729392
729396,GAGE12J,729396
729399,SEPHS1P6,729399
729402,RPL21P16,729402
729403,GAPDHP61,729403
729406,PPP1R14BP2,729406
729408,GAGE2D,729408
729409,C1GALT1P1,729409
729412,PSMA6P2,729412
729416,RPLP1P6,729416
729420,LMO7DN,729420
729422,GAGE12C,729422
729423,HNRNPA1P6,729423
729428,GAGE12B,729428
729431,GAGE12E,729431
729435,ATP6V1E1P3,729435
729438,CASTOR2,729438
729440,CCDC61,729440
729442,GAGE12H,729442
729447,GAGE2A,729447
729449,RPL7P50,729449
729450,SUSD2P2,729450
729453,PMS2P6,729453
729454,DSTNP4,729454
729458,MBD3L2B,729458
729461,LINC01660,729461
729475,RAD51AP2,729475
729480,RPL23AP5,729480
729484,RPL21P18,729484
729486,IL9RP3,729486
729490,NCOR1P2,729490
729493,GAPDHP38,729493
729494,ARPC3P3,729494
729495,ABHD17AP4,729495
729497,NCOA4P3,729497
729500,RPL12P14,729500
729501,ZNF962P,729501
729505,HMGN2P24,729505
729506,LINC02226,729506
729515,TMEM242,729515
729522,AACSP1,729522
729524,FEM1AP4,729524
729528,PRAMEF14,729528
729530,CNOT6LP1,729530
729533,FAM72A,729533
729535,FAM207BP,729535
729536,RPL34P31,729536
729540,RGPD6,729540
729561,NAP1L1P1,729561
729564,HMGN2P41,729564
729565,NDUFB8P2,729565
729566,ZBTB8OSP1,729566
729568,SUSD2P1,729568
729582,DIRC3,729582
729583,LINC01556,729583
729595,HMGB3P22,729595
729597,SPDYE6,729597
729602,NPIPB1P,729602
729608,RPF2P1,729608
729610,FAHD2P1,729610
729611,RPL29P30,729611
729617,RPL23AP74,729617
729621,RPL36AP46,729621
729627,PRR23A,729627
729630,DYNLL1P7,729630
729633,MRS2P2,729633
729635,HMGB3P19,729635
729646,RPL31P4,729646
729648,ZNF812P,729648
729650,METTL15P3,729650
729658,PACRG-AS3,729658
729659,S100A11P1,729659
729662,RPL22P3,729662
729665,CCDC175,729665
729666,LDHAP5,729666
729667,TRMT112P3,729667
729668,GOLGA2P6,729668
729673,PPIAP18,729673
729677,RPL7P16,729677
729678,LINC00847,729678
729679,RPS2P51,729679
729682,KRT17P3,729682
729686,NPM1P42,729686
729687,HMGN2P25,729687
729689,FAM90A2P,729689
729708,TPI1P1,729708
729723,DNAJC27-AS1,729723
729727,RPL12P1,729727
729739,PPIAP46,729739
729747,ZNF878,729747
729756,PRSS44,729756
729759,OR4F29,729759
729760,RPL12P18,729760
729764,RPL23AP45,729764
729767,CEACAM18,729767
729769,UQCRHP2,729769
729779,PSAT1P3,729779
729780,RPS10P8,729780
729786,GOLGA8CP,729786
729789,RPS15P5,729789
729790,ARL6IP1P3,729790
729798,RPL23AP63,729798
729799,SEC14L1P1,729799
729806,ZNF731P,729806
729809,DNM1P34,729809
729816,DHFRP2,729816
729817,HNRNPA3P14,729817
729828,ST13P20,729828
729830,FAM160A1,729830
729838,GGTLC4P,729838
729842,RPS2P50,729842
729852,UMAD1,729852
729857,RGPD2,729857
729862,LSP1P3,729862
729873,TBC1D3,729873
729877,TBC1D3H,729877
729885,VN1R101P,729885
729894,ELMO2P1,729894
729898,ZBTB8OSP2,729898
729903,RPS16P10,729903
729909,RPL36AP26,729909
729911,ANKRD34C-AS1,729911
729920,ISPD,729920
729927,RPS20P27,729927
729944,ZNF75CP,729944
729948,CDC26P1,729948
729950,LINC01915,729950
729952,HMGB3P6,729952
729955,RPL18AP5,729955
729956,SHISA7,729956
729962,RPL21P71,729962
729967,MORN2,729967
729974,RFPL4AL1,729974
729975,LINC01530,729975
729978,NPIPB2,729978
729987,LINC01776,729987
729991,BORCS8,729991
729992,ST13P1,729992
729993,SHISA9,729993
730005,SEC14L6,730005
730010,BRI3P1,730010
730013,ABCC6P2,730013
730016,QRSL1P1,730016
730023,KRT8P13,730023
730029,RPSAP19,730029
730041,RHOQP2,730041
730051,ZNF814,730051
730052,UBE2V1P2,730052
730058,DNM1P49,730058
730061,RPL34P33,730061
730066,VN1R103P,730066
730070,RPL26P11,730070
730086,ALG1L15P,730086
730087,ZNF726,730087
730091,LINC00886,730091
730092,RRN3P1,730092
730094,MOSMO,730094
730102,CRYZL2P,730102
730109,LINC01100,730109
730112,FAM166B,730112
730130,TMEM229A,730130
730138,PFN1P1,730138
730144,EIF1P3,730144
730152,GSTA7P,730152
730153,NPIPB10P,730153
730159,TEX50,730159
730174,NAP1L4P3,730174
730177,RPS26P16,730177
730180,RBBP4P3,730180
730187,RPS10P9,730187
730190,ZNF101P2,730190
730196,VN1R64P,730196
730198,MEIS1-AS3,730198
730211,HSP90AA5P,730211
730213,RPL5P5,730213
730227,LINC01136,730227
730232,EEF1A1P32,730232
730239,ZDHHC20P4,730239
730246,HNRNPA1P59,730246
730249,ACOD1,730249
730255,RPL17P8,730255
730262,PPIAL4E,730262
730291,ZNF735,730291
730394,GTF2H2C_2,730394
730647,HINT1P1,730647
730747,RPL14P3,730747
730755,KRTAP2-3,730755
730792,SFR1P2,730792
730811,MYT1L-AS1,730811
730861,RPS3AP29,730861
730888,DEPDC1P1,730888
730971,LINC02447,730971
730974,PRELID3BP7,730974
730978,CICP5,730978
730993,RPS3AP39,730993
731220,RFX8,731220
731223,LINC01220,731223
731275,LINC01347,731275
731308,DYNLL1P2,731308
731424,MIR3945HG,731424
731605,BCLAF1P2,731605
731656,LINC01348,731656
731688,RPL21P120,731688
731716,PRKRAP1,731716
731741,RPL32P12,731741
731779,LINC01300,731779
731789,FAM238B,731789
732199,RPL29P21,732199
732253,TDRG1,732253
732275,LINC00917,732275
732448,CCDC58P3,732448
732538,FBXO36P1,732538
735301,SNHG9,735301
751071,CSKMT,751071
751599,TPM3P7,751599
751783,DFNB69,751783
752014,CEMP1,752014
767557,SYS1-DBNDD2,767557
767558,LUZP6,767558
767561,SNORD113-1,767561
767562,SNORD113-2,767562
767563,SNORD113-3,767563
767564,SNORD113-4,767564
767565,SNORD113-5,767565
767566,SNORD113-6,767566
767567,SNORD113-7,767567
767568,SNORD113-8,767568
767569,SNORD113-9,767569
767577,SNORD114-1,767577
767578,SNORD114-2,767578
767579,SNORD114-3,767579
767580,SNORD114-4,767580
767581,SNORD114-5,767581
767582,SNORD114-6,767582
767583,SNORD114-7,767583
767584,SNORD114-8,767584
767585,SNORD114-9,767585
767588,SNORD114-10,767588
767589,SNORD114-11,767589
767590,SNORD114-12,767590
767591,SNORD114-13,767591
767592,SNORD114-14,767592
767593,SNORD114-15,767593
767594,SNORD114-16,767594
767595,SNORD114-17,767595
767596,SNORD114-18,767596
767597,SNORD114-19,767597
767598,SNORD114-20,767598
767599,SNORD114-21,767599
767600,SNORD114-22,767600
767603,SNORD114-23,767603
767604,SNORD114-24,767604
767605,SNORD114-25,767605
767606,SNORD114-26,767606
767608,SNORD114-27,767608
767609,SNORD114-28,767609
767610,SNORD114-29,767610
767611,SNORD114-30,767611
767612,SNORD114-31,767612
767811,H2BFXP,767811
767846,PFN1P2,767846
767850,PFN1P9,767850
767851,PFN1P4,767851
767853,PFN1P10,767853
768086,TREHP1,768086
768096,HAR1A,768096
768097,HAR1B,768097
768206,PRCD,768206
768211,RELL1,768211
768212,MIR758,768212
768213,MIR671,768213
768214,MIR668,768214
768215,MIR767,768215
768216,MIR454,768216
768217,MIR769,768217
768218,MIR766,768218
768219,MIR802,768219
768220,MIR765,768220
768222,MIR770,768222
768239,PSAPL1,768239
768328,EIF4EBP1P2,768328
777774,ACTR3BP4,777774
777778,OPA6,777778
780776,TVP23A,780776
780778,USP10P2,780778
780779,USP10P1,780779
780789,C1orf196,780789
780810,PAICSP3,780810
780811,PAICSP5,780811
780812,PAICSP6,780812
780813,PAICSP4,780813
780814,PAICSP1,780814
780815,PAICSP2,780815
780816,PAICSP7,780816
780851,SNORD3A,780851
780852,SNORD3B-2,780852
780853,SNORD3C,780853
780854,SNORD3D,780854
780900,FGS5,780900
790951,TRS-AGA3-1,790951
790952,ESRG,790952
790955,UQCC3,790955
790966,TRK-CTT2-3,790966
790969,ZNF705F,790969
791082,DBIP3,791082
791114,PWRN1,791114
791115,PWRN2,791115
791226,TRN-GTT4-1,791226
791227,TRN-GTT6-1,791227
791230,TRV-AAC1-5,791230
791231,TRV-AAC3-1,791231
791232,TRV-CAC1-3,791232
100008586,GAGE12F,100008586
100008587,RNA5-8SN5,100008587
100008588,RNA18SN5,100008588
100008589,RNA28SN5,100008589
100009601,TRY-GTA7-1,100009601
100009602,TRY-GTA5-4,100009602
100009603,TRA-AGC11-1,100009603
100009604,TRA-AGC8-1,100009604
100009605,TRF-GAA2-1,100009605
100009606,TRF-GAA1-4,100009606
100009607,TRH-GTG1-6,100009607
100009613,LINC02584,100009613
100009667,POU5F1P5,100009667
100009668,POU5F1P6,100009668
100009669,POU5F1P7,100009669
100009676,ZBTB11-AS1,100009676
100033391,VN2R2P,100033391
100033392,VN2R3P,100033392
100033395,VN2R6P,100033395
100033396,VN2R7P,100033396
100033398,VN2R10P,100033398
100033399,VN2R11P,100033399
100033400,VN2R12P,100033400
100033401,VN2R13P,100033401
100033402,VN2R14P,100033402
100033403,VN2R15P,100033403
100033404,VN2R16P,100033404
100033406,VN2R18P,100033406
100033407,VN2R19P,100033407
100033408,VN2R20P,100033408
100033409,OTX2P1,100033409
100033411,DUXB,100033411
100033413,SNORD116-1,100033413
100033414,SNORD116-2,100033414
100033415,SNORD116-3,100033415
100033416,SNORD116-4,100033416
100033417,SNORD116-5,100033417
100033418,SNORD116-6,100033418
100033419,SNORD116-7,100033419
100033420,SNORD116-8,100033420
100033421,SNORD116-9,100033421
100033422,SNORD116-10,100033422
100033423,SNORD116-11,100033423
100033424,SNORD116-12,100033424
100033425,SNORD116-13,100033425
100033426,SNORD116-14,100033426
100033427,SNORD116-15,100033427
100033428,SNORD116-16,100033428
100033429,SNORD116-17,100033429
100033430,SNORD116-18,100033430
100033431,SNORD116-20,100033431
100033432,SNORD116-21,100033432
100033433,SNORD116-22,100033433
100033434,SNORD116-23,100033434
100033435,SNORD116-24,100033435
100033436,SNORD116-25,100033436
100033437,SNORD115-2,100033437
100033438,SNORD116-26,100033438
100033439,SNORD116-27,100033439
100033440,SNORD115-3,100033440
100033441,SNORD115-4,100033441
100033442,SNORD115-5,100033442
100033443,SNORD115-6,100033443
100033444,SNORD115-7,100033444
